STATE,COUNTY,RISK_SCORE,WFIR_AFREQ_2021,WFIR_EXPT_2021,WFIR_RISKS_2021
KY,Johnson County,9.49085270896222,0.006154988102887,15834777333.176949,13.278675782287957
KY,Kenton County,10.75851292762594,9.493349462e-06,0.0,0.0
KY,Knott County,10.036895963715052,0.007799439871011,8062019308.507312,13.363294639531064
KY,Knox County,11.831698226249989,0.007466757394812,26792530127.22034,20.352642948354543
KY,Larue County,4.592232454873383,8.6607631873e-05,12182195.780678423,0.226190793394983
KY,Laurel County,12.247522316293988,0.005975314079231,40726441897.52356,20.29468669970912
KY,Lawrence County,6.999549797327496,0.003030561803317,15397241641.315723,9.999968861665032
KY,Lee County,5.048950382672801,0.002170462833789,12391408525.934423,7.95567163882385
KY,Leslie County,7.752680671055767,0.007272422815153,2256314695.045084,8.675430093170704
KY,Letcher County,9.24202749977561,0.006541666182792,7590877975.686658,12.131123938042428
KY,Lewis County,9.100111810142336,0.000435136522788,8934500500.997913,5.573537477311086
KY,Lincoln County,7.235233236482312,0.001004948950435,716168407.3105187,2.758692801143824
KY,Livingston County,9.967327740341885,9.3585117499e-05,39090248.87680789,0.471900471805151
KY,Lyon County,6.598000786114097,8.8373276338e-05,35246148.99542322,0.561368954147535
KY,McCracken County,19.10021285158428,3.5857254359e-05,417630348.9950596,1.21163775570116
KY,McCreary County,6.103692005376281,0.002378744266095,7952418251.269524,8.88056377796377
KY,McLean County,7.1179728539815,4.5914476267e-05,0.0,0.0
KY,Madison County,11.49487853214236,0.001388098010885,3310155455.6076927,5.020754004338927
KY,Logan County,9.47551852135487,0.000125338542116,96955875.3188067,0.816232451422737
KY,Magoffin County,7.808784513656085,0.007057620437843,13351229331.318829,12.46230426677463
KY,Marion County,6.024017929338595,0.000158145362062,137518218.7355786,0.724429817180819
KY,Marshall County,11.208875917498728,9.5928880466e-05,482225622.5139013,1.147843278765384
KY,Martin County,6.451993312434683,0.008785705590568,9765175587.61898,8.992734451703988
KY,Mason County,7.795143930535253,0.000320219363352,448820356.0814788,1.734126195691444
KY,Meade County,6.132382354434604,6.2622091284e-05,180700370.9043913,0.487901428199642
KY,Menifee County,8.461312956448308,0.001658329465026,11362614108.334265,12.0394975144096
KY,Mercer County,7.986153990213136,0.000234867906597,66467228.3035196,0.838308972443799
KY,Metcalfe County,5.569079449991599,0.000381659973085,64741067.00657373,1.382261648162794
KY,Monroe County,6.858164149770217,0.000413312680036,141559136.07118732,1.117352148971005
KY,Montgomery County,7.339045998153677,0.001144931588647,1828364781.6764417,3.249175382428831
KY,Morgan County,5.857455794175289,0.002597515946902,26876359566.42892,10.635828414319995
KY,Muhlenberg County,9.38864985750779,0.000208797712438,605198772.4911381,1.659788669618596
KY,Nelson County,8.219781826206784,6.9431160667e-05,1091717430.457257,1.073157633199973
KY,Nicholas County,6.027347548099061,0.0003547597487,25230920.282044925,0.568914944484248
KY,Ohio County,9.281433249409892,0.000151252423454,116473773.2050472,0.792926074815609
KY,Oldham County,2.139515871094412,2.8393668829e-05,2011193.4547461704,0.028626302572172
KY,Owen County,6.890961290027208,1.8448712639e-05,3789477.95065584,0.12063528138895
KY,Owsley County,7.542221182948257,0.005381790110253,8395894408.642997,15.485757046030114
KY,Pendleton County,7.494608594763614,2.5434649259e-05,8216818.199689978,0.155977313499363
KY,Perry County,10.074635008988208,0.007112714239339,12181734072.737911,14.79626325576648
KY,Pike County,12.608410937216602,0.010430223966775,42368539495.40552,22.823335228290816
KY,Powell County,9.745914975504816,0.001083017156863,7196255785.507744,7.400640155826794
KY,Pulaski County,11.997548454115648,0.001657746216823,3256928234.0859427,6.038423757810627
KY,Robertson County,4.255293614135199,0.000162961975784,0.0,0.0
KY,Rockcastle County,7.043500141184158,0.001726835349382,1767962048.6605785,4.727475465750049
KY,Rowan County,8.508280437181964,0.000870255963964,22576813471.45023,8.96718350517202
KY,Russell County,8.531978550383755,0.000632243781377,228572274.30870128,2.294477949287265
KY,Scott County,6.203202466580419,5.8622084591e-05,45851547.17163819,0.224000548175944
KY,Shelby County,9.444365788079676,3.4847276937e-05,236414184.30728596,0.60636153732008
KY,Simpson County,8.412457233348595,4.7512250655e-05,2622574.7668527467,0.182453262954825
KY,Spencer County,3.97257967636248,5.1359850289e-05,224775766.41949573,0.403175676490349
KY,Taylor County,9.035921954080244,0.000218475545312,99605413.02879292,1.007600843257425
KY,Todd County,7.79435642925196,0.000101218885006,18720628.46219169,0.441971763008013
KY,Trigg County,11.393373623398356,0.000114067105498,231654443.68723264,1.095556455671667
KY,Trimble County,5.416726343997691,2.8371314672e-05,7970710.524166179,0.107709238122261
KY,Union County,7.856818559013685,2.4038115321e-05,10058.985862915672,0.014718734667055
KY,Warren County,12.736886968051472,0.000168722709605,220259570.49780932,0.846322316450228
KY,Washington County,6.234844188380933,0.000147056295873,119012348.92128111,0.726129683948378
KY,Wayne County,7.562576548724128,0.001271381512815,1651882504.9190269,4.452015199413036
KY,Webster County,8.284729249584002,7.3288022768e-05,7204078.248995297,0.179581077427446
KY,Whitley County,11.669467254548213,0.005872893304423,30235604302.835247,19.196930288023808
KY,Wolfe County,8.41618629506248,0.002485659888672,14004996322.772636,15.407543740535152
KY,Woodford County,6.193242630285595,0.00012591574836,0.0,0.0
LA,Acadia County,15.339012657740732,0.000173628776091,34233681682.33563,6.04856801501073
LA,Allen County,7.916828225332186,0.00112661627809,12176270498.028084,5.06851214348848
LA,Ascension County,9.370073624524563,6.3853670264e-05,11318955754.77248,1.36897119707525
LA,Assumption County,10.803275057894789,1.589271159e-05,690332396.779181,0.689329639519348
LA,Avoyelles County,15.261329458120713,0.000267385341589,13636152474.89631,5.836998392085047
LA,Beauregard County,6.552121743522568,0.001821987333186,6192387300.099213,4.754911624987467
LA,Bienville County,8.725063539290739,0.000127985357082,2416667970.328052,2.72400634835582
LA,Bossier County,13.854699286895547,0.000162852557667,6593076034.128431,2.449193161757697
LA,Caddo County,17.795474526363666,0.000195060277141,10339885417.537647,4.999416632488408
LA,Calcasieu County,21.818447476535997,0.002872392631808,84510329050.86823,13.784458572036954
LA,Caldwell County,7.239238846704168,0.000166873604709,845836697.7802469,1.5855832086001
LA,Cameron County,4.750065093501761,0.010063075524801,32626428472.93641,8.480648014921824
LA,Catahoula County,5.757422262707622,0.000166467946111,1567044515.6171012,1.732802701336752
LA,Claiborne County,7.99929696786343,8.4468784941e-05,650018301.6753986,1.338278376531499
LA,Concordia County,11.068834158643316,0.000127009431026,3861548500.1614175,3.067732131267123
LA,De Soto County,10.061103885300533,0.000249968672569,9889500125.73235,5.271579433159798
LA,East Baton Rouge County,26.916255135806843,7.2101087244e-05,5939370990.473955,2.38694977740744
LA,East Carroll County,10.695938583454373,1.4543534622e-05,10792743.875243424,0.480203265601946
LA,East Feliciana County,8.424050624478483,0.000273998283762,2241933868.782891,2.311007330513005
LA,Evangeline County,13.674218580252395,0.00059300094513,22024112267.17504,7.000069243546584
LA,Franklin County,13.9125466522508,8.5173171068e-05,126072720.65912063,1.009957171596682
LA,Grant County,5.099183740918851,0.000435015977679,6808380872.398937,2.892682642888138
LA,Iberia County,16.93307488272737,2.570325775e-06,1586035874.5161831,1.034373551600992
LA,Iberville County,9.896392362134105,1.3733335697e-05,1921895684.1455472,1.142361736956659
LA,Jackson County,7.716199192953938,0.00011666297209,1275206858.3911011,2.059727117447215
LA,Jefferson County,26.545543731921583,0.000140583054205,32665225247.29819,7.102779005484448
LA,Jefferson Davis County,12.59115002913554,0.000552479517451,23987645420.644405,7.174196471991428
LA,Lafayette County,20.75158548867028,5.3987996117e-05,66611137263.18901,4.456009672205143
LA,Lafourche County,14.30941796647744,8.809293359e-05,19678081236.27233,2.72663462972749
LA,LaSalle County,5.520531773652887,0.00026498155382,3043251485.5192904,2.260014834546098
LA,Lincoln County,12.017416936453955,7.9682362233e-05,1641424325.4150238,1.789631416895154
LA,Livingston County,12.399801696513098,0.000187427348974,20909510329.11236,2.546172917391758
LA,Madison County,13.98150270228786,3.1478376915e-05,13820910.349464117,0.424779716240249
LA,Morehouse County,13.403028840210553,0.000117502042162,10942865609.044268,6.1033583948984
LA,Natchitoches County,10.718991415325553,0.000611451738995,4112100766.2112255,4.405653784486958
LA,Orleans County,50.84497317123349,0.000649940482408,8803504265.287561,7.689952541268249
LA,Ouachita County,16.550832357181616,8.0066426632e-05,3407252551.860514,2.44612110661259
LA,Plaquemines County,8.437294518670418,0.000110583657118,19772369426.19644,3.081564858802906
LA,Pointe Coupee County,10.848862022023106,5.9943790443e-05,3181756374.2034287,1.945798742200996
LA,Rapides County,12.964145475866564,0.000961706481495,20090841329.07241,7.880296674895133
LA,Red River County,7.440589220987425,0.000183206873649,1442418099.9412289,2.29498961291258
LA,Richland County,13.85054324613121,6.8815355426e-05,173129358.10260832,0.958113566844176
LA,Sabine County,9.77091296691812,0.000397049966406,4340746437.217147,3.773480978716236
LA,St. Bernard County,13.9851012152365,0.000331572583108,5007548818.911827,4.479950017881216
LA,St. Charles County,11.25927972542306,0.000295427736185,10431531833.4299,2.652877412475338
LA,St. Helena County,11.518605564146233,0.000417063014505,4537750268.246277,4.691381694696676
LA,St. James County,8.76224107375624,6.3507890882e-05,1589283079.2445588,1.676176614975001
LA,St. John the Baptist County,12.157463164206252,0.000184199266028,2845896337.4015408,2.386312696179605
LA,St. Landry County,21.9179304296721,0.000148463040874,52235574133.73357,8.021514908450575
LA,St. Martin County,14.1812011710971,1.3354714831e-05,4257334065.9622416,1.335181974326591
LA,St. Mary County,16.663050547146135,7.114297545e-06,568744004.296208,0.626287238018278
LA,St. Tammany County,19.494355756001944,0.001758317552476,79444978618.34447,11.817696022087482
LA,Tangipahoa County,17.932548086935736,0.000674392944513,31628760578.24847,7.348144835655353
LA,Tensas County,15.139125071816949,7.4299862277e-05,16239308.288407777,0.917035640103442
LA,Terrebonne County,15.489603779498516,3.596708659e-05,29790121031.1152,2.717508929097568
LA,Union County,8.931850792020827,9.4968692222e-05,2557664091.5454235,2.067935562613407
LA,Vermilion County,15.077970220775702,0.000283250105181,18378784290.999767,4.295616907338929
LA,Vernon County,7.757531122893415,0.001580761620917,8601926731.50101,4.495207424418298
LA,Washington County,20.345960963761407,0.001488226575342,28486970409.24248,12.210965378043568
LA,Webster County,10.611793978039971,0.000113727617139,3096676222.803883,2.782413634957703
LA,West Baton Rouge County,6.457944742096352,3.0421329555e-05,3145269865.850245,1.150903092295887
LA,West Carroll County,10.178084080949246,0.0001408401297,297631423.32026863,1.733064892937852
LA,West Feliciana County,0.711532942888099,0.000161721006589,420020134.488502,0.116940038053312
LA,Winn County,6.564517018620603,0.000285240838424,3182667613.6121573,2.571849536892499
ME,Androscoggin County,9.859658738987754,6.5962088127e-05,14456810186.450268,3.453598383310263
ME,Aroostook County,10.511092156624189,2.8128060154e-05,745027576.551751,1.165762657573203
ME,Cumberland County,9.80350301829536,6.3312058025e-05,51151042119.58802,5.103401418309838
ME,Franklin County,6.812876884038864,2.791625838e-05,124390245.6757054,0.729523506817596
ME,Hancock County,8.088482100748314,2.0326979493e-05,451453592.97254527,0.942242233579569
ME,Kennebec County,11.161338437246128,3.886820129e-05,3914434818.8089385,1.779327959490115
ME,Knox County,5.824739652748797,9.997784021e-06,770670779.3342459,1.134653275062898
ME,Lincoln County,6.380991994896962,2.3559166066e-05,1734645174.6649415,1.444512309598239
ME,Oxford County,9.345438531814128,4.0842522126e-05,7795480945.211958,3.110523392862608
ME,Penobscot County,11.402868280580858,3.020494346e-05,1087198483.8930235,1.046580552678299
ME,Piscataquis County,7.480211777969119,2.5627158111e-05,273815192.5603654,1.031624537320388
ME,Sagadahoc County,4.598865321238741,3.5397185424e-05,5032869446.85659,1.981270562292254
ME,Somerset County,12.542717952641786,2.8395255121e-05,269396416.6962235,0.753041583041934
ME,Waldo County,7.588810819462599,2.8082110206e-05,489381352.98137325,0.773597837194225
ME,Washington County,8.25775362377094,2.5405032292e-05,330725899.6035972,0.98100764917253
ME,York County,10.51444787574737,7.7039814867e-05,46140856647.86583,5.157893471975455
MD,Allegany County,9.829576617582124,7.6213295424e-05,6712800396.266557,2.969386444556413
MD,Anne Arundel County,6.600826968635707,0.000126131367038,13010519574.344091,1.975199106853873
MD,Baltimore County,11.667250885206064,3.4667234234e-05,1600885709.3672569,1.360020797021472
MD,Calvert County,3.533708145937441,0.00047571495041,11245099335.876516,2.212942443252455
MD,Caroline County,16.733155152753355,0.000344350696781,3750085966.778642,4.693605112888509
MD,Carroll County,4.432156506755579,2.6177407463e-05,325598366.98453027,0.391310127523186
MD,Cecil County,10.41720486997295,7.217455337e-05,3275711653.870915,1.585726527631727
MD,Charles County,3.719121289776592,0.000217334509587,2586317044.6100006,1.4184141041547
MD,Dorchester County,12.106166929508348,0.003829291743744,10283666206.359987,20.8092081522266
MD,Frederick County,6.53614077146981,4.4642271093e-05,3705229173.810044,0.993334199022064
MD,Garrett County,5.790731249603322,5.190207444e-05,5416870191.59864,2.629814003334252
MD,Harford County,5.476282151677679,4.1287293256e-05,2036575583.7456229,0.832288116743718
MD,Howard County,1.188154500732691,6.9995793135e-05,255637659.35940596,0.09700737625757
MD,Kent County,18.555393028902483,4.357762812e-05,1050579037.380454,2.407054461545073
MD,Montgomery County,8.565614393232652,9.1036362346e-05,1654170371.674434,0.990922786822581
MD,Prince George's County,14.304820110491232,0.000185999001633,2158346968.5662684,2.275078518333105
MD,Queen Anne's County,7.717411710731692,0.000118567243632,6331389159.461457,2.561406190062823
MD,St. Mary's County,3.746806890723015,0.000318689483019,6407591116.279231,2.106975006308922
MD,Somerset County,11.000971835653631,0.002286169094451,24640169004.499992,16.749536048742936
MD,Talbot County,14.048650635949157,0.000251014399009,3827745012.2561536,6.187454802836822
MD,Washington County,8.932922508715022,3.3270003759e-05,9718332852.2178,2.307514536573286
MD,Wicomico County,9.620233033636932,0.001665260710594,12243430819.304348,10.505881960784858
MD,Worcester County,14.546087587485191,0.000500098855935,14072357452.229065,8.154769181105523
MD,Baltimore County,24.364775113494108,9.869436365e-06,0.0,0.0
MA,Barnstable County,11.244122999039464,2.458580063e-05,71486070961.35893,9.146843295673822
MA,Berkshire County,9.367670407994396,5.351215981e-05,12974079290.278477,4.640737258407234
MA,Bristol County,10.707940794957851,5.2811377622e-05,74951359495.72621,6.271824198504943
MA,Dukes County,3.552797572508296,3.3975562511e-05,15734887126.7659,4.507990003398278
MA,Essex County,14.76625901316552,4.9155289946e-05,89897832034.24763,7.551308898888533
MA,Franklin County,7.459419025772351,9.5218982371e-05,53718345211.91688,5.860255893651487
MA,Hampden County,14.39614033528532,4.6107925069e-05,34904323864.339294,5.522335919277103
MA,Hampshire County,8.56363826691505,6.7771521849e-05,51738616080.38921,4.715779091339644
MA,Middlesex County,10.29904606695662,5.3426438613e-05,150895915915.86456,4.363584249928357
MA,Nantucket County,1.239297919322221,4.1687466466e-05,6260828744.905377,2.824679785506042
MA,Norfolk County,7.496879831069674,3.0744866487e-05,48149545630.41387,2.338536342449743
MA,Plymouth County,9.79135380772312,6.7731117123e-05,271328035447.55923,7.198841616850146
MA,Suffolk County,21.93445859777044,2.528169894e-06,2593832587.545537,2.905004357617635
MA,Worcester County,11.183642414551327,6.0996230258e-05,97507104283.25728,5.114534128550602
MI,Alcona County,7.091606459877448,8.1283117984e-05,6987981392.363553,7.282110528417467
MI,Alger County,3.22254765849376,1.2696457008e-05,2695488736.6933904,3.490871632052489
MI,Allegan County,5.965165794044484,7.159159935e-06,4036004334.5655184,1.059189630872384
MI,Alpena County,6.086160852946048,1.5794458627e-05,4490043687.303385,2.570842611088525
MI,Antrim County,6.774974602216317,4.98531257e-05,7836982415.493054,4.236332478209734
MI,Arenac County,6.014631551021081,0.000108730560824,6452286735.818661,5.132022432838434
MI,Baraga County,3.09798005676727,9.5778117379e-05,1956616464.34476,2.175837682012184
MI,Barry County,4.878790624704262,1.7988291908e-05,1688546811.9319017,0.788276108940937
MI,Bay County,12.288759151944694,9.323003644e-06,569404455.4788845,0.880094519567584
MI,Benzie County,5.957072196511433,1.6013529116e-05,5407325015.139186,3.025867858641
MI,Berrien County,10.737238407097593,4.440263717e-06,887754730.2425971,0.966360865207349
MI,Branch County,7.967808151648298,7.672018571e-06,463707906.9189725,0.654223166495281
MI,Calhoun County,11.298896510635553,1.305514115e-05,2377790614.8134494,1.386500858160088
MI,Cass County,6.172511983842965,1.1577880202e-05,1486020562.34382,0.875364924582108
MI,Charlevoix County,5.418518945289881,8.559652256e-06,2439663002.0183754,1.99675252835505
MI,Cheboygan County,6.837120544847251,4.5984375429e-05,9039538350.668287,4.286730845954134
MI,Chippewa County,5.888481234758347,0.000299651200062,28120580870.396057,9.211807040983263
MI,Clare County,9.6260052780904,0.000201292215229,17721793536.16337,8.215588938561407
MI,Clinton County,8.03985702463153,8.624938505e-06,796988088.2141267,0.636822288639321
MI,Crawford County,7.516625776273214,0.00083284069602,39187151924.761,15.15855030477644
MI,Delta County,5.742023637913434,5.348816491e-05,15695658497.786863,4.940954799685425
MI,Dickinson County,5.20194665513099,7.5544810697e-05,3898973690.7545137,2.698426068759646
MI,Eaton County,7.531515787962539,1.0600581207e-05,643265719.5055343,0.589105730936961
MI,Emmet County,5.534613015897073,1.3647715159e-05,3185395380.670448,1.857203460163695
MI,Genesee County,18.83733447951252,1.3826501631e-05,4201979715.8385696,1.483340065243897
MI,Gladwin County,6.630429824808908,0.000283115841807,10477789204.852407,5.855033558419742
MI,Gogebic County,6.829172068145343,1.2235610453e-05,1297728845.8940213,2.58239172490862
MI,Grand Traverse County,7.934528939827054,8.6519335969e-05,34858084710.02143,4.405221062362979
MI,Gratiot County,8.02650666983148,6.42221857e-06,263069628.41352043,0.498098349117582
MI,Hillsdale County,7.907618714587194,1.1195890383e-05,816376738.436684,0.87229439859815
MI,Houghton County,4.08122068317646,3.6709163932e-05,4325490519.739161,2.179373888862187
MI,Huron County,9.469288245543265,1.903155413e-06,315520625.9198567,0.80612426971693
MI,Ingham County,12.195603625319317,1.1047382215e-05,4144435807.680427,1.274867259617185
MI,Ionia County,6.133756935608136,9.263081388e-06,786935787.6037347,0.521799652031644
MI,Iosco County,9.829854341066936,0.000111792680137,26446335397.48304,11.843036133034856
MI,Iron County,6.732154425109287,8.687651551e-05,2768678993.786936,4.629234674201443
MI,Isabella County,10.141616244911487,2.6989707937e-05,5793701736.756422,2.615353780259606
MI,Jackson County,9.84211686011102,1.6770778841e-05,3226211647.5127625,1.276045784963874
MI,Kalamazoo County,10.583098829080653,1.3604043301e-05,1740793127.5196671,0.916396505157114
MI,Kalkaska County,5.578340228751924,0.000268568100447,24619966160.164616,7.010625097708036
MI,Kent County,16.133924235132582,1.5267527712e-05,7435756153.080918,1.471364695753707
MI,Keweenaw County,1.820290054835814,1.699137957e-06,813175520.1388797,1.828786648482139
MI,Lake County,6.913500320109772,0.000260890781327,18092642259.39971,11.804834174905046
MI,Lapeer County,7.499363547740675,1.7035038417e-05,3695320273.363636,1.04177242099232
MI,Leelanau County,5.826011822159972,3.41745082e-06,2988806347.558644,1.912223611282072
MI,Lenawee County,9.710894876956012,8.160693323e-06,375750763.52034485,0.604078887819276
MI,Livingston County,5.725331570299536,1.9855655375e-05,5301706407.31704,0.748746478921806
MI,Mackinac County,6.177084320958084,8.718422624e-05,9691813950.068172,7.62102194679357
MI,Macomb County,21.10360413013656,7.49943775e-06,928083044.7286266,0.727712050215483
MI,Manistee County,6.25021073502587,5.3468579134e-05,18027257563.96813,5.646402767541023
MI,Marquette County,8.553936863243322,0.00010475839085,38433046362.8672,8.519675211695722
MI,Luce County,2.404456639142696,0.000158912597904,3654320846.2488008,5.315305346831608
MI,Mason County,7.104237333492419,2.6998688137e-05,9049666437.569649,3.501147258806831
MI,Mecosta County,7.048938429098473,7.3838785641e-05,17099285935.591703,3.739127748083162
MI,Menominee County,5.571073178978933,3.7945358844e-05,5842442506.715102,3.048565296707884
MI,Midland County,7.902479941782729,2.4376838073e-05,3487448047.857664,1.053374320923487
MI,Missaukee County,4.93122690469264,0.000254199099406,12123714327.499107,4.712637335468949
MI,Monroe County,8.927049845206335,6.304028396e-06,353253099.4858716,0.459582539255626
MI,Montcalm County,7.87804163889042,2.996109213e-05,12860762809.9498,2.970968418828024
MI,Montmorency County,6.852332956465048,0.000218400946889,16204755304.359505,10.761881268998373
MI,Muskegon County,9.909267353294508,8.752873936e-06,19058998825.45196,2.689943716701269
MI,Newaygo County,6.380929180615412,0.00013811278533,34193429322.5289,5.398120668524164
MI,Oakland County,16.480961349476107,1.5557939406e-05,9222082272.399036,1.275811699186376
MI,Oceana County,6.527095570399706,2.4625028753e-05,10611748963.376917,3.56931522808876
MI,Ogemaw County,9.923326359973649,0.000372104302938,19783937112.637177,11.099425759083848
MI,Ontonagon County,4.44273476601952,1.902129296e-05,3889756955.887849,4.768127565274012
MI,Osceola County,6.374565836657379,0.000106771397816,14805041705.950014,5.111034173829278
MI,Oscoda County,7.448906135709349,0.000778025830296,21931727016.177547,14.859514925477107
MI,Otsego County,6.846815925485963,0.000176389582842,15353786049.130754,5.690285885919925
MI,Ottawa County,8.680594285887599,4.847519556e-06,8114892524.725919,1.25727282539084
MI,Presque Isle County,5.13284844150543,1.2134208164e-05,1909008731.1624784,2.717204168831768
